Time,Patch,WWWW,WWWR,WWWB,WWRR,WWRB,WWBB,WHWW,WHWR,WHWB,WHRR,WHRB,WHBB,HHWW,HHWR,HHWB,HHRR,HHRB,HHBB
73,1,101.59991609681,0,25.6787096042867,0,0,0,0,0,105.638828601282,0,0,70.2611896901587,248.682007443821,0,0,0,0,44.4839675614584
74,1,98.7065940458462,0,26.3561450899942,0,0,0,0,0,105.492294767506,0,0,72.7281561911113,223.813806699439,0,0,0,0,45.9555767066029
75,1,95.9099647313303,0,27.0432632907743,0,0,0,0,0,105.272562752335,0,0,75.142809190018,201.432426029495,0,0,0,0,47.3482019452951
76,1,93.2248316944506,0,27.7487827922116,0,0,0,0,0,104.975381282388,0,0,77.487965493456,181.289183426545,0,0,0,0,48.643090008521
77,1,90.6444927640867,0,28.4729124417767,0,0,0,0,0,104.581130829837,0,0,79.774532443324,163.160265083891,0,0,0,0,49.8463520502706
78,1,88.1627405912467,0,29.2149920407553,0,0,0,0,0,104.080036502157,0,0,82.0078918005004,146.844238575502,0,0,0,0,50.9611294612765
79,1,85.6257721942622,0,29.8373899528556,0,0,0,0,0,103.657814731381,0,0,84.3167900262535,132.159814717952,0,0,0,0,52.1996245244933
80,1,83.0699782264178,0,30.3707084933662,0,0,0,0,0,103.26971682754,0,0,86.6720837096729,118.943833246156,0,0,0,0,53.5144547053164
81,1,80.5257734649319,0,30.841049785435,0,0,0,0,0,102.884157799605,0,0,89.0480171700842,307.049449921541,0,0,0,0,54.8646068751535
82,1,78.0184466309179,0,31.2706356744171,0,0,0,0,0,102.480016738903,0,0,91.4223652989997,276.344504929387,0,0,0,0,56.2153019121356
83,1,75.5683138908008,0,31.6779407654565,0,0,0,0,0,102.043253145339,0,0,93.7749917334956,248.710054436448,0,0,0,0,57.5368177673736
84,1,73.1917307983134,0,32.078347187938,0,0,0,0,0,101.565629591187,0,0,96.0882563833995,223.839048992803,0,0,0,0,58.8044124218873
85,1,70.9008900368881,0,32.483828095546,0,0,0,0,0,101.041567373606,0,0,98.3453281863072,201.455144093523,0,0,0,0,59.9969987882689
86,1,68.7045124916963,0,32.9034973912922,0,0,0,0,0,100.467809015795,0,0,100.531156466767,181.309629684171,0,0,0,0,61.0974955178792
87,1,66.5978079083999,0,33.3368071582065,0,0,0,0,0,99.8264877994791,0,0,102.650750840823,163.178666715754,0,0,0,0,62.1101127092755
88,1,64.5760873233045,0,33.782679747574,0,0,0,0,0,99.1079213525229,0,0,104.705947168905,146.860800044178,0,0,0,0,63.0369523255743
89,1,62.5386497588908,0,34.1137086088926,0,0,0,0,0,98.4514915067296,0,0,106.816938648608,132.17472003976,0,0,0,0,64.0724101939908
90,1,60.5083762040966,0,34.3591716128917,0,0,0,0,0,97.8224001395281,0,0,108.9556196605,118.957248035784,0,0,0,0,65.1726758084856
91,1,58.5041584592098,0,34.5440255200089,0,0,0,0,0,97.1963547510935,0,0,111.098586009377,307.061523232206,0,0,0,0,66.3005400362821
92,1,56.5414692422758,0,34.6894968650595,0,0,0,0,0,96.5574170610215,0,0,113.226856547018,276.355370908985,0,0,0,0,67.4250310047383
93,1,54.6324482298234,0,34.8131796477058,0,0,0,0,0,95.8951539160049,0,0,115.323825858921,248.719833818087,0,0,0,0,68.5199497869902
94,1,52.7866219117594,0,34.9296982820811,0,0,0,0,0,95.2037259950543,0,0,117.375546727536,223.847850436278,0,0,0,0,69.5637540628061
95,1,51.0108490963544,0,35.0504293754602,0,0,0,0,0,94.4793516896159,0,0,119.36831715231,201.46306539265,0,0,0,0,70.5379750262347
96,1,49.3097979643694,0,35.1840385372806,0,0,0,0,0,93.7200652564928,0,0,121.289678973922,181.316758853385,0,0,0,0,71.4275857297671
97,1,47.6798624251055,0,35.329978233092,0,0,0,0,0,92.9109933631043,0,0,123.140895932351,163.185082968047,0,0,0,0,72.2356472703495
98,1,46.1175027627525,0,35.48734596051,0,0,0,0,0,92.0440108299744,0,0,124.921630966865,146.866574671242,0,0,0,0,72.9636399831258
99,1,44.5573401471714,0,35.5439673311576,0,0,0,0,0,91.2256005862288,0,0,126.742548058737,132.179917204118,0,0,0,0,73.7895894366141
100,1,43.0137010099877,0,35.5264126430294,0,0,0,0,0,90.4294986556644,0,0,128.577392857854,118.961925483706,0,0,0,0,74.6733378298219
101,1,41.4983460803001,0,35.4573370520461,0,0,0,0,0,89.6377674776369,0,0,130.405202590262,107.065732935336,0,0,0,0,75.5811335530539
102,1,40.0208181784749,0,35.3559840923173,0,0,0,0,0,88.839016734702,0,0,132.209691450865,96.359159641802,0,0,0,0,76.4851227818409
103,1,38.5884693764649,0,35.2382380134721,0,0,0,0,0,88.0259948188883,0,0,133.976809386231,86.7232436776218,0,0,0,0,77.3617463852608
104,1,37.2069388614959,0,35.1172365889382,0,0,0,0,0,87.1949225361224,0,0,135.695011112815,78.0509193098596,0,0,0,0,78.1916634250331
105,1,35.8801620675519,0,35.0031865960097,0,0,0,0,0,86.3435220445792,0,0,137.352625367665,70.2458273788736,0,0,0,0,78.9581495820037
106,1,34.6106819536159,0,34.9038469086186,0,0,0,0,0,85.470835645509,0,0,138.938858322585,63.2212446409863,0,0,0,0,79.6474843921496
107,1,33.3959016137035,0,34.8187655730259,0,0,0,0,0,84.5645196271165,0,0,140.452321773576,56.8991201768876,0,0,0,0,80.2615937195578
108,1,32.2332542855867,0,34.747212247482,0,0,0,0,0,83.6177442641644,0,0,141.891014169369,51.2092081591989,0,0,0,0,80.8011698050229
109,1,31.0802856593542,0,34.5931118451257,0,0,0,0,0,82.7132650460791,0,0,143.35479204266,46.088287343279,0,0,0,0,81.4291300070753
110,1,29.9459342616402,0,34.3795972651529,0,0,0,0,0,81.8307677991929,0,0,144.819391660694,41.4794586089511,0,0,0,0,82.1082973307147
111,1,28.8374742149879,0,34.1263490912611,0,0,0,0,0,80.9565384713406,0,0,146.266081024665,37.331512748056,0,0,0,0,82.8076808901753
112,1,27.7607310103915,0,33.8500197926818,0,0,0,0,0,80.0820088109779,0,0,147.680860004008,33.5983614732504,0,0,0,0,83.501899043621
113,1,26.7202775687778,0,33.5646009722311,0,0,0,0,0,79.2025209805448,0,0,149.053544372664,30.2385253259254,0,0,0,0,84.1704841433352
114,1,25.7196163772648,0,33.2817658446655,0,0,0,0,0,78.3163558889739,0,0,150.377066196813,27.2146727933328,0,0,0,0,84.7972802419641
115,1,24.7611458979615,0,33.010664196162,0,0,0,0,0,77.4229350521037,0,0,151.64425831102,24.4932055139995,0,0,0,0,85.3685415049725
116,1,23.8463367343629,0,32.7582906351745,0,0,0,0,0,76.5225451874424,0,0,152.848471197607,22.0438849625996,0,0,0,0,85.8731033259912
117,1,22.9733946325702,0,32.5245634870956,0,0,0,0,0,75.6053941190444,0,0,153.989096973657,19.8394964663396,0,0,0,0,86.3132383467489
118,1,22.1404859163774,0,32.3091025358293,0,0,0,0,0,74.6660059250893,0,0,155.06518868357,17.8555468197057,0,0,0,0,86.6900479750874
119,1,21.3458002358137,0,32.111355927519,0,0,0,0,0,73.7022125279597,0,0,156.075877030646,16.0699921377351,0,0,0,0,87.0040829017605
120,1,20.5876018316848,0,31.9307192577827,0,0,0,0,0,72.7143756062814,0,0,157.020733780074,14.4629929239616,0,0,0,0,87.2558057463976
121,1,19.864273137071,0,31.7666407990361,0,0,0,0,0,71.7047983140649,0,0,157.900072280859,13.0166936315654,0,0,0,0,87.4459304314094
122,1,19.1743399021831,0,31.6187021029027,0,0,0,0,0,70.6772462107249,0,0,158.715151435956,11.7150242684089,0,0,0,0,87.5756374796832
123,1,18.5164701957268,0,31.4866305820542,0,0,0,0,0,69.636486168636,0,0,159.468038371213,10.543521841568,0,0,0,0,87.6465710447691
124,1,17.8894662286536,0,31.3703002581572,0,0,0,0,0,68.5879131123218,0,0,160.161486770529,9.4891696574112,0,0,0,0,87.6608134187952
125,1,17.2921022445561,0,31.2692146559712,0,0,0,0,0,67.5365045016774,0,0,160.796322338456,8.54025269167008,0,0,0,0,87.6196707868998
126,1,16.7231431805971,0,31.1826110704976,0,0,0,0,0,66.4868114659491,0,0,161.372297792287,7.68622742250307,0,0,0,0,87.524143050971
127,1,16.1794505916994,0,31.1042291792026,0,0,0,0,0,65.4349493763615,0,0,161.893301526729,6.91760468025276,0,0,0,0,87.3839960230772
128,1,15.6584165197929,0,31.0291374158221,0,0,0,0,0,64.3793756752976,0,0,162.36194050193,6.22584421222749,0,0,0,0,87.2065455158309
129,1,15.1579031207419,0,30.9535813584779,0,0,0,0,0,63.3203000874529,0,0,162.780040521302,5.60325979100474,0,0,0,0,86.9972678943358
130,1,14.6761871606184,0,30.8748529542912,0,0,0,0,0,62.2592386747868,0,0,163.149092011346,5.04293381190427,0,0,0,0,86.7603059310185
131,1,14.2119079494825,0,30.7911721411461,0,0,0,0,0,61.1986707784702,0,0,163.47061355704,4.53864043071384,0,0,0,0,86.4988741291951
132,1,13.7640186059054,0,30.7015778453065,0,0,0,0,0,60.141772553821,0,0,163.746436726896,4.08477638764245,0,0,0,0,86.2155793637294
133,1,13.3317327837595,0,30.6057898414515,0,0,0,0,0,59.0921578049856,0,0,163.978696910803,3.67629874887821,0,0,0,0,85.9125685398825
134,1,12.9144771219927,0,30.5040856983208,0,0,0,0,0,58.0536744014996,0,0,164.169832970099,3.30866887399039,0,0,0,0,85.5916556286757
135,1,12.5117477394016,0,30.3967525822184,0,0,0,0,0,57.029662263351,0,0,164.320207587169,2.97780198659135,0,0,0,0,85.2533435581074
136,1,12.1230986451851,0,30.2841042308712,0,0,0,0,0,56.0230024943219,0,0,164.428995269699,2.68002178793222,0,0,0,0,84.8973689408854
137,1,11.7481300754058,0,30.1664871813294,0,0,0,0,0,55.0361539691851,0,0,164.494805367818,2.41201960913899,0,0,0,0,84.5230827290436
138,1,11.3864786534612,0,30.0442838975824,0,0,0,0,0,54.0711887284019,0,0,164.516125718574,2.17081764822509,0,0,0,0,84.129717931564
139,1,11.037812826508,0,29.9179269386029,0,0,0,0,0,53.1298469439508,0,0,164.491703003344,1.95373588340258,0,0,0,0,83.7166080980631
140,1,10.7018311160742,0,29.7879178359328,0,0,0,0,0,52.2135996629073,0,0,164.420853086889,1.75836229506233,0,0,0,0,83.2833575502602
141,1,10.3782611564416,0,29.6548437824771,0,0,0,0,0,51.3237082200796,0,0,164.303684791112,1.58252606555609,0,0,0,0,82.8299598915182
142,1,10.0668588712631,0,29.5193905865788,0,0,0,0,0,50.4612772443434,0,0,164.141246485929,1.42427345900048,0,0,0,0,82.3568721432173
143,1,9.76740073929476,0,29.382315985454,0,0,0,0,0,49.6272525393344,0,0,163.93541538004,1.28184611310044,0,0,0,0,81.8649717064859
144,1,9.47967790087695,0,29.2444286439974,0,0,0,0,0,48.8224247557052,0,0,163.688796087094,1.15366150179039,0,0,0,0,81.3555127230013
145,1,9.20340522795883,0,29.1061443326193,0,0,0,0,0,48.0468789113294,0,0,163.402492628329,1.03829535161135,0,0,0,0,80.8291881055022
146,1,8.93824090668057,0,28.9675958103321,0,0,0,0,0,47.3001856443016,0,0,163.076799250355,0.934465816450218,0,0,0,0,80.2864424165984
147,1,8.6838022699533,0,28.8287191980957,0,0,0,0,0,46.5815499693427,0,0,162.711673646563,0.841019234805196,0,0,0,0,79.7276730578081
148,1,8.43967934013327,0,28.6893242275777,0,0,0,0,0,45.8899304518723,0,0,162.307064274241,0.756917311324676,0,0,0,0,79.1533581706203
149,1,8.20544677053961,0,28.549152691875,0,0,0,0,0,45.2241366724018,0,0,161.863138694667,0.681225580192209,0,0,0,0,78.564136482909
150,1,7.98067448941229,0,28.4079277424492,0,0,0,0,0,44.5829100048862,0,0,161.380444255377,0.613103022172988,0,0,0,0,77.9608558631186
151,1,7.76493673466487,0,28.265393188845,0,0,0,0,0,43.9649876884653,0,0,160.860007788202,0.551792719955689,0,0,0,0,77.3445957947769
152,1,7.55781964483655,0,28.1213445355496,0,0,0,0,0,43.369153331961,0,0,160.303391867787,0.49661344796012,0,0,0,0,76.716672513037
153,1,7.35892233643041,0,27.9756225692279,0,0,0,0,0,42.7942355958242,0,0,159.712552297171,0.446952103164108,0,0,0,0,76.0785644742385
154,1,7.16785850206311,0,27.8281105183045,0,0,0,0,0,42.239110305701,0,0,159.089730152037,0.402256892847697,0,0,0,0,75.4318546074451
155,1,6.98425796175909,0,27.6787325097274,0,0,0,0,0,41.7027033539237,0,0,158.437365480965,0.362031203562928,0,0,0,0,74.7781836012848
156,1,6.80776792614807,0,27.5274523436627,0,0,0,0,0,41.1839933785323,0,0,157.758026595801,0.325828083206635,0,0,0,0,74.1192115017779
157,1,6.63805418080275,0,27.3742738222153,0,0,0,0,0,40.6820161228257,0,0,157.054361323069,0.293245274885971,0,0,0,0,73.4565903250097
158,1,6.47480225970661,0,27.2192430252563,0,0,0,0,0,40.1958711206685,0,0,156.329071454757,0.263920747397374,0,0,0,0,72.7919480535231
159,1,6.31771857579628,0,27.0624522652818,0,0,0,0,0,39.7247303959308,0,0,155.584907653637,0.237528672657637,0,0,0,0,72.1268826572614
160,1,6.16653146154969,0,26.9040452940593,0,0,0,0,0,39.2678486086787,0,0,154.824681059443,0.213775805391873,0,0,0,0,71.4629643408066
161,1,6.02099168451032,0,26.744220806599,0,0,0,0,0,38.8245707141102,0,0,154.051273054134,0.192398224852686,0,0,0,0,70.8017381841044
162,1,5.88087255312285,0,26.5832346615539,0,0,0,0,0,38.3943376709424,0,0,153.267644348678,0.173158402367417,0,0,0,0,70.144727444861
163,1,5.74596465842205,0,26.4213691209094,0,0,0,0,0,37.9766481235445,0,0,152.476662486928,0.155842562130676,0,0,0,0,69.493363877696
164,1,5.61607206127568,0,26.2589116284381,0,0,0,0,0,37.5710326735954,0,0,151.68099351482,0.140258305917608,0,0,0,0,68.848945640679
165,1,5.49100945386864,0,26.0961403303935,0,0,0,0,0,37.1770370009727,0,0,150.883038570037,0.126232475325847,0,0,0,0,68.2126143182468
166,1,5.37060003292112,0,25.9333146359981,0,0,0,0,0,36.7942115327229,0,0,150.084903033354,0.113609227793263,0,0,0,0,67.5853456340882
167,1,5.25467393550803,0,25.7706697361187,0,0,0,0,0,36.4221061736008,0,0,149.288390000808,0.102248305013936,0,0,0,0,66.9679502487585
168,1,5.1430671486324,0,25.6084143532276,0,0,0,0,0,36.0602690793815,0,0,148.495012364389,0.0920234745125426,0,0,0,0,66.3610821554486
169,1,5.03562080723197,0,25.4467310155351,0,0,0,0,0,35.708248484922,0,0,147.706018281645,0.0828211270612884,0,0,0,0,65.7652524440071
170,1,4.93218081846064,0,25.2857783170025,0,0,0,0,0,35.3655968317019,0,0,146.922426145083,0.0745390143551595,0,0,0,0,65.1808467827034
171,1,4.83259743870046,0,25.1256925264725,0,0,0,0,0,35.031873690325,0,0,146.145052848958,0.0670851129196436,0,0,0,0,64.6081399783461
