Time,Patch,WWWW,WWWR,WWWB,WWRR,WWRB,WWBB,WHWW,WHWR,WHWB,WHRR,WHRB,WHBB,HHWW,HHWR,HHWB,HHRR,HHRB,HHBB
24,1,263.467575719535,0,0,0,0,0,0,0,13.9769793609731,0,0,0,216.332734610252,0,0,0,0,0
25,1,260.497478708393,0,0,0,0,0,0,0,17.7645437489189,0,0,0,194.699461149227,0,0,0,0,0
26,1,257.567825792289,0,0,0,0,0,0,0,21.5011039126291,0,0,0,175.229515034304,0,0,0,0,0
27,1,254.770249025586,0,0,0,0,0,0,0,25.0913056068626,0,0,0,157.706563530874,0,0,0,0,0
28,1,252.171708478998,0,0,0,0,0,0,0,28.4636362308678,0,0,0,141.935907177787,0,0,0,0,0
29,1,248.971131151,0,0,0,0,0,0,0,32.416833054689,0,0,0,127.742316460008,0,0,0,0,0
30,1,245.40229593985,0,0,0,0,0,0,0,36.7167987078628,0,0,0,114.968084814007,0,0,0,0,0
31,1,241.65740577485,0,0,0,0,0,0,0,41.1728609576905,0,0,0,303.471276332606,0,0,0,0,0
32,1,237.88758627038,0,0,0,0,0,0,0,45.6287571177303,0,0,0,273.124148699346,0,0,0,0,0
33,1,234.209290924081,0,0,0,0,0,0,0,49.9583493996331,0,0,0,245.811733829411,0,0,0,0,0
34,1,230.709608290625,0,0,0,0,0,0,0,54.0618044654535,0,0,0,221.23056044647,0,0,0,0,0
35,1,227.450760512869,0,0,0,0,0,0,0,57.8621638854749,0,0,0,199.107504401823,0,0,0,0,0
36,1,224.473980487607,0,0,0,0,0,0,0,61.302260469854,0,0,0,179.196753961641,0,0,0,0,0
37,1,221.802880594262,0,0,0,0,0,0,0,64.3419421555675,0,0,0,161.277078565477,0,0,0,0,0
38,1,219.411376986777,0,0.0568489891985713,0,0,0,0,0,66.9996803219942,0,0,0.0413230966973239,145.149370708929,0,0,0,0,0.0410629315416742
39,1,216.536156839133,0,0.173678394261594,0,0,0,0,0,69.9473282671359,0,0,0.212967473977122,130.634433638036,0,0,0,0,0.211638014136857
40,1,213.310048568823,0,0.372008101145506,0,0,0,0,0,73.0149747641877,0,0,0.531320943054091,117.570990274233,0,0,0,0,0.526890195998474
41,1,209.846888228417,0,0.666513806469836,0,0,0,0,0,76.0760590795475,0,0,0.995293226120716,305.813891246809,0,0,0,0,0.984060112841255
42,1,206.244189386539,0,1.06584117615991,0,0,0,0,0,79.0378244279656,0,0,1.59234534870919,275.232502122128,0,0,0,0,1.56868603179578
43,1,202.585185505102,0,1.57348495663021,0,0,0,0,0,81.8336304344644,0,0,2.30295345765142,247.709251909916,0,0,0,0,2.25928572117573
44,1,198.940798197012,0,2.18867018138419,0,0,0,0,0,84.417031789561,0,0,3.10387340864577,222.938326718924,0,0,0,0,3.0308258847082
45,1,195.37129482904,0,2.90718804626098,0,0,0,0,0,86.7571390636751,0,0,3.97048238316025,200.644494047032,0,0,0,0,3.85723195388246
46,1,191.927424901265,0,3.72212430946739,0,0,0,0,0,88.8348082337418,0,0,4.87838367190255,180.580044642328,0,0,0,0,4.7131152613412
47,1,188.592931552476,0,4.64978228853079,0,0,0,0,0,90.6375174727116,0,0,5.84044522076474,162.522040178096,0,0,0,0,5.6067318303409
48,1,185.357876198051,0,5.69797412448112,0,0,0,0,0,92.1656345411514,0,0,6.85913256157222,146.269836160286,0,0,0,0,6.53616425595989
49,1,181.75741141212,0,6.73819555926047,0,0,0,0,0,93.8380618766917,0,0,8.11012915801108,131.642852544257,0,0,0,0,7.6885772283676
50,1,177.913777139031,0,7.78865664702787,0,0,0,0,0,95.5591421391989,0,0,9.54982148831069,118.478567289832,0,0,0,0,9.01630234958527
51,1,173.931317483059,0,8.86220931053382,0,0,0,0,0,97.2576969844346,0,0,11.1331090337907,306.630710560849,0,0,0,0,10.4709092505495
52,1,169.898880080672,0,9.96717158978536,0,0,0,0,0,98.8815759693849,0,0,12.8155231826219,275.967639504764,0,0,0,0,12.0054716047085
53,1,165.891471576473,0,11.1080224463758,0,0,0,0,0,100.393023871082,0,0,14.5546672330907,248.370875554287,0,0,0,0,13.5761120135747
54,1,161.972092911646,0,12.2860746609621,0,0,0,0,0,101.76536090445,0,0,16.3112691183263,223.533787998859,0,0,0,0,15.1430986190072
55,1,158.193203814793,0,13.5000500568899,0,0,0,0,0,102.980319780541,0,0,18.0498513198276,201.180409198973,0,0,0,0,16.671503804129
56,1,154.5971790073,0,14.7493605230082,0,0,0,0,0,104.026819327434,0,0,19.7439619306419,181.062368279075,0,0,0,0,18.1334525792883
57,1,151.172992008383,0,16.044603235363,0,0,0,0,0,104.886964425153,0,0,21.4069827415515,162.956131451168,0,0,0,0,19.5351189569786
58,1,147.909914346716,0,17.3915555335788,0,0,0,0,0,105.553235707193,0,0,23.0453404875623,146.660518306051,0,0,0,0,20.8764522966266
59,1,144.462209348842,0,18.6305228549889,0,0,0,0,0,106.327148515329,0,0,24.8614002910419,131.994466475446,0,0,0,0,22.3827344025794
60,1,140.910096969242,0,19.794140249744,0,0,0,0,0,107.134932521912,0,0,26.8128822942204,118.795019827901,0,0,0,0,24.0007107786902
61,1,137.320190925804,0,20.9092143696424,0,0,0,0,0,107.922007979418,0,0,28.8603215951389,306.915517845111,0,0,0,0,25.6818044345581
62,1,133.747707625342,0,21.9975997861823,0,0,0,0,0,108.64933015346,0,0,30.9678003017531,276.2239660606,0,0,0,0,27.3829652039138
63,1,130.23787852012,0,23.0768118188665,0,0,0,0,0,109.289800742996,0,0,33.1030343421827,248.60156945454,0,0,0,0,29.066814881195
64,1,126.82777689471,0,24.1607359977311,0,0,0,0,0,109.825951762073,0,0,35.237489823578,223.741412509086,0,0,0,0,30.7017091317163
65,1,123.545535566727,0,25.2602104682578,0,0,0,0,0,110.245676114283,0,0,37.3475706369756,201.367271258178,0,0,0,0,32.2615117459983
66,1,120.411839627501,0,26.3835400765854,0,0,0,0,0,110.541580221338,0,0,39.414298236857,181.23054413236,0,0,0,0,33.7255788020314
67,1,117.414814523022,0,27.5361644048666,0,0,0,0,0,110.695851322412,0,0,41.4431848342668,163.107489719124,0,0,0,0,35.0986686664991
68,1,114.543565448143,0,28.7205206538822,0,0,0,0,0,110.700835656053,0,0,43.4370273638381,146.796740747211,0,0,0,0,36.3828239008336
69,1,111.562848213871,0,29.7621477916577,0,0,0,0,0,110.769885608558,0,0,45.6068802215092,132.11706667249,0,0,0,0,37.8076648561439
70,1,108.526113314414,0,30.6986373637476,0,0,0,0,0,110.85189052345,0,0,47.9057503091513,118.905360005241,0,0,0,0,39.322060959276
71,1,105.477971684963,0,31.5613774044545,0,0,0,0,0,110.91068781147,0,0,50.29199520247,307.014824004717,0,0,0,0,40.8811762755217
72,1,102.455693465739,0,32.3764874615815,0,0,0,0,0,110.922106316648,0,0,52.729159932846,276.313341604245,0,0,0,0,42.4464554804137
73,1,99.4899820362327,0,33.1653738346926,0,0,0,0,0,110.870781040872,0,0,55.1851636500521,248.682007443821,0,0,0,0,43.9850123256586
74,1,96.6063276242932,0,33.9456409838431,0,0,0,0,0,110.748539398561,0,0,57.6323406642257,223.813806699439,0,0,0,0,45.4694700881593
75,1,93.8244589465297,0,34.7311384037455,0,0,0,0,0,110.550552444836,0,0,60.0471404389973,201.432426029495,0,0,0,0,46.8770279477092
76,1,91.1592320915246,0,35.5325646235829,0,0,0,0,0,110.27478567695,0,0,62.4100529130421,181.289183426545,0,0,0,0,48.1895014429281
77,1,88.6039691055882,0,36.3524761433821,0,0,0,0,0,109.905102121365,0,0,64.7200722865033,163.160265083891,0,0,0,0,49.4103900229512
78,1,86.1524604834262,0,37.1915051997154,0,0,0,0,0,109.433821847639,0,0,66.9755426895097,146.844238575502,0,0,0,0,50.5412710832815
79,1,83.6511281396619,0,37.8802682914144,0,0,0,0,0,109.015765731315,0,0,69.3741038173572,132.159814717952,0,0,0,0,51.799369526166
80,1,81.1356897617921,0,38.4569844454959,0,0,0,0,0,108.613890832167,0,0,71.8677309433476,118.943833246156,0,0,0,0,53.1353772152089
81,1,78.6358422246789,0,38.9538744177233,0,0,0,0,0,108.202505787567,0,0,74.4157346361184,307.049449921541,0,0,0,0,54.5068749390842
82,1,76.1762061870869,0,39.3980745099079,0,0,0,0,0,107.764999442229,0,0,76.984223721172,276.344504929387,0,0,0,0,55.8781132753153
83,1,73.7766615604508,0,39.8120256062921,0,0,0,0,0,107.290983685274,0,0,79.5445151263446,248.710054436448,0,0,0,0,57.2189437372224
84,1,71.4532724326184,0,40.2143122114526,0,0,0,0,0,106.775137220649,0,0,82.0728416555379,223.839048992803,0,0,0,0,58.5045780979125
85,1,69.2180949445751,0,40.6195057856782,0,0,0,0,0,106.214259393117,0,0,84.5488053261259,201.455144093523,0,0,0,0,59.7143787359773
86,1,67.0798235451572,0,41.0388221758569,0,0,0,0,0,105.606989787858,0,0,86.955557153333,181.309629684171,0,0,0,0,60.8319752453812
87,1,65.0333992545292,0,41.473467366406,0,0,0,0,0,104.937731172137,0,0,89.2883798443391,163.178666715754,0,0,0,0,61.8591278478205
88,1,63.0739059534818,0,41.9233552965272,0,0,0,0,0,104.198142892752,0,0,91.5435889818118,146.860800044178,0,0,0,0,62.7966121258596
89,1,61.0994790903808,0,42.2351900193875,0,0,0,0,0,103.504365234228,0,0,93.8996730853219,132.17472003976,0,0,0,0,63.8439076846478
90,1,59.1327663249295,0,42.4446658059647,0,0,0,0,0,102.827508060843,0,0,96.3126462966217,118.957248035784,0,0,0,0,64.9555164950166
91,1,57.1924116787218,0,42.5819339022666,0,0,0,0,0,102.14781291481,0,0,98.7467118060474,307.061523232206,0,0,0,0,66.0930933387896
92,1,55.293678299102,0,42.6724300114162,0,0,0,0,0,101.452822245149,0,0,101.173388455008,276.355370908985,0,0,0,0,67.2249832476981
93,1,53.4486259315875,0,42.7371539941046,0,0,0,0,0,100.734891274401,0,0,103.569303221599,248.719833818087,0,0,0,0,68.3248188681232
94,1,51.6667846520799,0,42.793491299642,0,0,0,0,0,99.9903885164166,0,0,105.915858433645,223.847850436278,0,0,0,0,69.3712509665969
95,1,49.9550954233881,0,42.8550278826236,0,0,0,0,0,99.2172845963247,0,0,108.196887138731,201.46306539265,0,0,0,0,70.3464462777203
96,1,48.3183587899378,0,42.9321835883621,0,0,0,0,0,98.4149622418903,0,0,110.398981788154,181.316758853385,0,0,0,0,71.2362458433479
97,1,46.7527774483431,0,43.0255675840735,0,0,0,0,0,97.569746849696,0,0,112.516004316855,163.185082968047,0,0,0,0,72.0417128199298
98,1,45.2546574607319,0,43.1348861193485,0,0,0,0,0,96.6741180333189,0,0,114.543641991806,146.866574671242,0,0,0,0,72.7633338985544
99,1,43.7569844027346,0,43.1271582948327,0,0,0,0,0,95.8178372310491,0,0,116.639941226599,132.179917204118,0,0,0,0,73.5830687401703
100,1,42.2741950294363,0,43.0340537119289,0,0,0,0,0,94.9786536323257,0,0,118.766114429339,118.961925483706,0,0,0,0,74.4595636324598
101,1,40.8181313393271,0,42.8823694186047,0,0,0,0,0,94.1416905279764,0,0,120.891568401248,107.065732935336,0,0,0,0,75.3583443185595
102,1,39.3984211194165,0,42.6947155203045,0,0,0,0,0,93.2978954237037,0,0,122.992815113664,96.359159641802,0,0,0,0,76.2512240970623
103,1,38.0225508796722,0,42.4896890495532,0,0,0,0,0,92.4418612256129,0,0,125.050871763159,86.7232436776218,0,0,0,0,77.114737238281
104,1,36.6963247342632,0,42.2826201546834,0,0,0,0,0,91.5712529341547,0,0,127.051023075763,78.0509193098596,0,0,0,0,77.9299343541299
105,1,35.42386321913,0,42.0854378466562,0,0,0,0,0,90.6848939437162,0,0,128.980177066445,70.2458273788736,0,0,0,0,78.6808251411608
106,1,34.2079022511757,0,41.9072382062376,0,0,0,0,0,89.7826338454897,0,0,130.82733440252,63.2212446409863,0,0,0,0,79.354597346919
107,1,33.0457317145233,0,41.7482879841456,0,0,0,0,0,88.8525957831148,0,0,132.585656724673,56.8991201768876,0,0,0,0,79.9515954966893
108,1,31.934698350119,0,41.6081860474803,0,0,0,0,0,87.8880740011247,0,0,134.250421091244,51.2092081591989,0,0,0,0,80.4717780914384
109,1,30.8305518639235,0,41.3740498456574,0,0,0,0,0,86.9602548357668,0,0,135.959466951713,46.088287343279,0,0,0,0,81.0809842157149
110,1,29.7425381227882,0,41.0730475514195,0,0,0,0,0,86.0514037205544,0,0,137.678937647022,41.4794586089511,0,0,0,0,81.7412501763469
111,1,28.6781972605142,0,40.7281496508415,0,0,0,0,0,85.1497828683609,0,0,139.382836619605,37.331512748056,0,0,0,0,82.4211684341573
112,1,27.6436004853835,0,40.3586896634265,0,0,0,0,0,84.2483466626098,0,0,141.051849372819,33.5983614732504,0,0,0,0,83.0952423640395
113,1,26.6435566638522,0,39.9808397596718,0,0,0,0,0,83.3436169232401,0,0,142.67210232181,30.2385253259254,0,0,0,0,83.7431338074553
114,1,25.6817991031484,0,39.6080435957434,0,0,0,0,0,82.4347936192632,0,0,144.234162955465,27.2146727933328,0,0,0,0,84.3490024746704
115,1,24.7609479618785,0,39.2508294777163,0,0,0,0,0,81.5219809648044,0,0,145.729825676296,24.4932055139995,0,0,0,0,84.8996534083276
116,1,23.8826849018313,0,38.9172462650388,0,0,0,0,0,80.6059560167788,0,0,147.152353208063,22.0438849625996,0,0,0,0,85.3845995586063
117,1,23.0451655092854,0,38.6076797806706,0,0,0,0,0,79.6770086018,0,0,148.496869183653,19.8394964663396,0,0,0,0,85.8047388402234
118,1,22.2465274583305,0,38.3219334606669,0,0,0,0,0,78.7295859999289,0,0,149.760315054777,17.8555468197057,0,0,0,0,86.1604939019032
119,1,21.4849462727429,0,38.0594205299668,0,0,0,0,0,77.7613007503527,0,0,150.941214470578,16.0699921377351,0,0,0,0,86.4521919264573
120,1,20.7586840817356,0,37.8193472922464,0,0,0,0,0,76.7721877510656,0,0,152.039551993058,14.4629929239616,0,0,0,0,86.6803609630411
121,1,20.0661400478587,0,37.6008968421942,0,0,0,0,0,75.7641932785458,0,0,153.056807054959,13.0166936315654,0,0,0,0,86.8460048805169
122,1,19.4058775488102,0,37.4033652159887,0,0,0,0,0,74.7407443969262,0,0,153.995926168905,11.7150242684089,0,0,0,0,86.9507562520761
123,1,18.7766220958452,0,37.2262069829574,0,0,0,0,0,73.706313732853,0,0,154.861009114249,10.543521841568,0,0,0,0,86.9968237923396
124,1,18.1772507743393,0,37.0690578917739,0,0,0,0,0,72.6660606037116,0,0,155.657039548809,9.4891696574112,0,0,0,0,86.9869225350976
125,1,17.6066190175316,0,36.9311679863944,0,0,0,0,0,71.6247420759618,0,0,156.387361839905,8.54025269167008,0,0,0,0,86.9230912688273
126,1,17.0635763307549,0,36.8115241455998,0,0,0,0,0,70.586712320451,0,0,157.054328750028,7.68622742250307,0,0,0,0,86.8070908326413
127,1,16.5448288028044,0,36.7032506108325,0,0,0,0,0,69.5476780572584,0,0,157.660582719813,6.91760468025276,0,0,0,0,86.6478879240149
128,1,16.0476579484026,0,36.6008045521668,0,0,0,0,0,68.5056894454673,0,0,158.208658628566,6.22584421222749,0,0,0,0,86.4524346322448
129,1,15.5698518849472,0,36.499846671741,0,0,0,0,0,67.460553620759,0,0,158.701042842807,5.60325979100474,0,0,0,0,86.2261193503155
130,1,15.109644351434,0,36.3971328717269,0,0,0,0,0,66.4134032464646,0,0,159.140306589039,5.04293381190427,0,0,0,0,85.9731643522375
131,1,14.665658777826,0,36.2904148608786,0,0,0,0,0,65.3663706571473,0,0,159.529251976088,4.53864043071384,0,0,0,0,85.6969584362259
132,1,14.2368565841828,0,36.178345537453,0,0,0,0,0,64.3223372810273,0,0,159.871048789503,4.08477638764245,0,0,0,0,85.4003294719736
133,1,13.8224806366648,0,36.0603448156903,0,0,0,0,0,63.2846825704727,0,0,160.16913667757,3.67629874887821,0,0,0,0,85.0856638628672
134,1,13.422004759092,0,35.9364776363551,0,0,0,0,0,62.257085910974,0,0,160.427166544455,3.30866887399039,0,0,0,0,84.7550146646482
135,1,13.0349791294874,0,35.8068445394275,0,0,0,0,0,61.2427375969936,0,0,160.646740794088,2.97780198659135,0,0,0,0,84.4091601258209
136,1,12.6610170626275,0,35.6716076347246,0,0,0,0,0,60.2443974656636,0,0,160.82819566654,2.68002178793222,0,0,0,0,84.0481113739201
137,1,12.2997813886858,0,35.5309987805463,0,0,0,0,0,59.2644340231047,0,0,160.971150769542,2.41201960913899,0,0,0,0,83.6714654451649
138,1,11.9509727872744,0,35.3853212356067,0,0,0,0,0,58.3048589613897,0,0,161.074906738982,2.17081764822509,0,0,0,0,83.2786541803885
139,1,11.6143243339951,0,35.2349645903967,0,0,0,0,0,57.3673836686266,0,0,161.138809430155,1.95373588340258,0,0,0,0,82.8691550150103
140,1,11.2895994395585,0,35.0804251992935,0,0,0,0,0,56.4534843144003,0,0,161.162563793568,1.75836229506233,0,0,0,0,82.4426605740791
141,1,10.9765908693772,0,34.9223240417227,0,0,0,0,0,55.5644632390321,0,0,161.1464743415,1.58252606555609,0,0,0,0,81.9992011287449
142,1,10.6751200817543,0,34.7614202772842,0,0,0,0,0,54.701503340552,0,0,161.091616768763,1.42427345900048,0,0,0,0,81.5392255482211
143,1,10.3850288401346,0,34.5985793209267,0,0,0,0,0,53.865662379883,0,0,160.999758370053,1.28184611310044,0,0,0,0,81.0635669194933
144,1,10.1061728862214,0,34.434747424356,0,0,0,0,0,53.057873552058,0,0,160.87328730065,1.15366150179039,0,0,0,0,80.5734074488438
145,1,9.83832054624976,0,34.2704488835149,0,0,0,0,0,52.2783470352291,0,0,160.713121649279,1.03829535161135,0,0,0,0,80.0693846863938
146,1,9.58117360890816,0,34.1059018200016,0,0,0,0,0,51.5267645612496,0,0,160.519358500397,0.934465816450218,0,0,0,0,79.5518868152292
147,1,9.33438419430296,0,33.9411081437876,0,0,0,0,0,50.8024296650798,0,0,160.291719568596,0.841019234805196,0,0,0,0,79.0212415818831
148,1,9.09756931859601,0,33.7759268107187,0,0,0,0,0,50.104388107808,0,0,160.029863135374,0.756917311324676,0,0,0,0,78.4778368076708
149,1,8.87032393874994,0,33.6101354638413,0,0,0,0,0,49.4315269972451,0,0,159.733606678292,0.681225580192209,0,0,0,0,77.9221968316183
150,1,8.65223280365008,0,33.4434833735718,0,0,0,0,0,48.7826578305401,0,0,159.403089106898,0.613103022172988,0,0,0,0,77.3550307282244
151,1,8.44288070500763,0,33.2757343984835,0,0,0,0,0,48.156583014164,0,0,159.038876972226,0.551792719955689,0,0,0,0,76.7772565944869
152,1,8.24186128140769,0,33.1067017122342,0,0,0,0,0,47.5521489850662,0,0,158.642030623807,0.49661344796012,0,0,0,0,76.1900100076937
153,1,8.04877839630364,0,32.9362402288969,0,0,0,0,0,46.9682435550371,0,0,158.213972358961,0.446952103164108,0,0,0,0,75.5945731386734
154,1,7.86324820111368,0,32.7642438239593,0,0,0,0,0,46.4037977728476,0,0,157.756389260378,0.402256892847697,0,0,0,0,74.9923208769918
155,1,7.68490119306312,0,32.5906442849535,0,0,0,0,0,45.8577889051826,0,0,157.271156608327,0.362031203562928,0,0,0,0,74.384677709074
156,1,7.51338396756119,0,32.415410639671,0,0,0,0,0,45.329243190409,0,0,156.760275299966,0.325828083206635,0,0,0,0,73.7730824076193
157,1,7.34836092575939,0,32.2385504006003,0,0,0,0,0,44.8172406169246,0,0,156.22583048568,0.293245274885971,0,0,0,0,73.1589635621834
158,1,7.18951601794403,0,32.0601132065907,0,0,0,0,0,44.3209224917166,0,0,155.669973065005,0.263920747397374,0,0,0,0,72.5437264611895
159,1,7.0365544788586,0,31.8801965435808,0,0,0,0,0,43.8395014670753,0,0,155.094921486181,0.237528672657637,0,0,0,0,71.9287500204863
160,1,6.88920449117642,0,31.6989530370499,0,0,0,0,0,43.3722734015835,0,0,154.50298020481,0.213775805391873,0,0,0,0,71.3153919839632
161,1,6.74721824565711,0,31.5165958343116,0,0,0,0,0,42.9186266608482,0,0,153.896556145035,0.192398224852686,0,0,0,0,70.7049945112949
162,1,6.61037252299413,0,31.3334025540827,0,0,0,0,0,42.4780494428215,0,0,153.278174356882,0.173158402367417,0,0,0,0,70.098890417978
163,1,6.47846292075207,0,31.1496811569616,0,0,0,0,0,42.0500889293742,0,0,152.650311966179,0.155842562130676,0,0,0,0,69.4983364423106
164,1,6.35129967366074,0,30.9657464367939,0,0,0,0,0,41.6343238481201,0,0,152.015293347066,0.140258305917608,0,0,0,0,68.9044729613578
165,1,6.22870452757575,0,30.7819038683549,0,0,0,0,0,41.2303463006898,0,0,151.375227650759,0.126232475325847,0,0,0,0,68.3183018145521
166,1,6.11050837751701,0,30.5984389046861,0,0,0,0,0,40.837750405355,0,0,150.731976931302,0.113609227793263,0,0,0,0,67.7406770299248
167,1,5.9965495133686,0,30.4156105691086,0,0,0,0,0,40.4561262358631,0,0,150.087147243234,0.102248305013936,0,0,0,0,67.1723050776945
168,1,5.88667238589511,0,30.2336486029421,0,0,0,0,0,40.0850580575293,0,0,149.442097550263,0.0920234745125426,0,0,0,0,66.6137523712522
169,1,5.78072680549191,0,30.0527534348906,0,0,0,0,0,39.7241258716915,0,0,148.797961639963,0.0828211270612884,0,0,0,0,66.0654579418443
170,1,5.67856751123842,0,29.8730984220189,0,0,0,0,0,39.372909520518,0,0,148.15567948381,0.0745390143551595,0,0,0,0,65.5277497612015
171,1,5.58005366290685,0,29.6948312994525,0,0,0,0,0,39.0309914728127,0,0,147.516021822578,0.0670851129196436,0,0,0,0,65.0008580820765
172,1,5.4850483710705,0,29.5180754627581,0,0,0,0,0,38.6979590625523,0,0,146.879610946169,0.0603766016276792,0,0,0,0,64.4849269926106
173,1,5.39341830901332,0,29.3429313137569,0,0,0,0,0,38.3734064639717,0,0,146.246938873522,0.0543389414649113,0,0,0,0,63.9800246688156
174,1,5.30503341522117,0,29.1694777155242,0,0,0,0,0,38.0569364638304,0,0,145.618383347559,0.0489050473184202,0,0,0,0,63.486152497107
175,1,5.21976671404217,0,28.9977737513693,0,0,0,0,0,37.7481622891977,0,0,144.994222923013,0.0440145425865782,0,0,0,0,63.0032536042824
176,1,5.13749428293812,0,28.8278610120149,0,0,0,0,0,37.4467097929632,0,0,144.37465263444,0.0396130883279203,0,0,0,0,62.531221420849
177,1,5.0580953852963,0,28.6597665903405,0,0,0,0,0,37.1522202477504,0,0,143.759801525189,0.0356517794951283,0,0,0,0,62.069908818175
178,1,4.9814527771521,0,28.4935069032936,0,0,0,0,0,36.8643539272008,0,0,143.149753009197,0.0320866015456155,0,0,0,0,61.6191382309468
179,1,4.90745315376711,0,28.3290921768554,0,0,0,0,0,36.5827943016732,0,0,142.544567542366,0.0288779413910539,0,0,0,0,61.1787125676487
180,1,4.83598770849896,0,28.1665314698863,0,0,0,0,0,36.3072527274733,0,0,141.944307257096,0.0259901472519485,0,0,0,0,60.7484267807366
181,1,4.76695234785967,0,28.0058351700115,0,0,0,0,0,36.0374698461726,0,0,141.349046853686,0.0233911325267537,0,0,0,0,60.3280737532706
182,1,4.70024770373266,0,27.8470159387656,0,0,0,0,0,35.7732149649686,0,0,140.758876128191,0.0210520192740783,0,0,0,0,59.9174467081924
183,1,4.63577902520824,0,27.6900887075376,0,0,0,0,0,35.514284210834,0,0,140.173897544471,0.0189468173466705,0,0,0,0,59.516339538478
184,1,4.57345600101039,0,27.5350701175988,0,0,0,0,0,35.2604979842351,0,0,139.594221127852,0.0170521356120034,0,0,0,0,59.1245459925733
185,1,4.51319254670039,0,27.381977681044,0,0,0,0,0,35.011698086871,0,0,139.019958293168,0.0153469220508031,0,0,0,0,58.7418583755423
186,1,4.45490658197881,0,27.2308288731708,0,0,0,0,0,34.7677448096551,0,0,138.451215814586,0.0138122298457228,0,0,0,0,58.3680662579545
187,1,4.39851981617614,0,27.0816403097105,0,0,0,0,0,34.5285141909077,0,0,137.888090790543,0.0124310068611505,0,0,0,0,58.0029555375621
188,1,4.34395755569875,0,26.9344271247182,0,0,0,0,0,34.2938956032338,0,0,137.33066721238,0.0111879061750355,0,0,0,0,57.646308096724
189,1,4.29114851534865,0,26.7892024327378,0,0,0,0,0,34.0637895355583,0,0,136.779013484316,0.0100691155575319,0,0,0,0,57.2979017884704
190,1,4.2400246273485,0,26.6459768330108,0,0,0,0,0,33.8381055257422,0,0,136.233180603805,0.00906220400177872,0,0,0,0,56.9575106294002
191,1,4.19052084685669,0,26.504757942403,0,0,0,0,0,33.616760231859,0,0,135.693200846178,0.00815598360160085,0,0,0,0,56.6249051312646
192,1,4.14257495437361,0,26.365549951293,0,0,0,0,0,33.3996756366951,0,0,135.159086828889,0.00734038524144077,0,0,0,0,56.299852715349
193,1,4.09612735894609,0,26.2283532189938,0,0,0,0,0,33.1867774053249,0,0,134.630830946385,0.00660634671729669,0,0,0,0,55.9821182007439
194,1,4.05112090956005,0,26.0931639490199,0,0,0,0,0,32.9779934430472,0,0,134.108405295665,0.00594571204556702,0,0,0,0,55.6714644102138
195,1,4.00750072460769,0,25.9599740025934,0,0,0,0,0,32.7732527217766,0,0,133.591762316039,0.00535114084101032,0,0,0,0,55.3676529799107
196,1,3.96521405072634,0,25.8287709201133,0,0,0,0,0,32.5724844557999,0,0,133.080836437714,0.00481602675690929,0,0,0,0,55.0704454887265
197,1,3.92421016024576,0,25.6995382072932,0,0,0,0,0,32.3756176908877,0,0,132.575546977801,0.00433442408121836,0,0,0,0,54.7796050016993
