"Time","WW","WR","RR"
252,22.2117745584212,77.7075413920952,49.603823452132
253,21.8498610824761,77.4551648500489,44.6434411069188
254,21.4927449227267,77.1668266968281,40.1790969962269
255,21.1501043857071,76.8285064921672,36.1611872966042
256,20.8302611098183,76.4321258988178,32.5450685669438
257,20.540407431106,75.9741006035194,29.2905617102494
258,20.2868080539113,75.4542010154376,26.3615055392245
259,20.0750190831203,74.8748182320141,23.725354985302
260,19.9102346413746,74.2409633263928,21.3528194867718
261,19.7975320134427,73.5600025503731,19.2175375380946
262,19.7420595592759,72.8412692628162,17.2957837842852
263,19.7492256342402,72.0957144267822,15.5662054058567
264,19.8248940502385,71.3355936201893,14.009584865271
265,19.9755919943383,70.5741957659122,12.6086263787439
266,20.184044894017,69.7817664137274,11.3477637408695
267,20.4373087195152,68.9414368993655,10.2129873667826
268,20.7263143041227,68.0460872370372,9.1916886301043
269,21.0438367159337,67.0935602844336,8.27251976709387
270,21.3842788178165,66.0854072735473,7.44526779038448
271,21.7435265195111,65.0259361337991,6.70074101134604
272,22.1187242977563,63.9213268848225,6.03066691021143
273,22.508090579958,62.7789610762014,5.42760021919029
274,22.9108259936347,61.6070297699321,4.88484019727126
275,23.327021085879,60.4141976235495,4.39635617754413
276,23.7575642939813,59.209319111426,3.95672055978972
277,24.2040615828123,58.0012149469298,3.56104850381075
278,24.6688315606077,56.7985840725031,3.20494365342967
279,25.1549471295273,55.6099864725021,2.88444928808671
280,25.6663060292699,54.4438594376754,2.59600435927804
281,26.2077290292487,53.3085558663965,2.33640392335023
282,26.7850869296817,52.2123983517152,2.10276353101521
283,27.4054601448325,51.1637467543025,1.89248717791369
284,28.0722552207855,50.1669542665155,1.70323846012232
285,28.7863460040591,49.2236874636171,1.53291461411009
286,29.5470464667015,48.333938862562,1.37962315269908
287,30.3525892356246,47.4965395003042,1.24166083742917
288,31.2005181026671,46.7095483243739,1.11749475368625
289,32.0880140012119,45.9705507778759,1.00574527831763
290,33.0121410570873,45.2768705268872,0.905170750485866
291,33.9700263505542,44.6257155641118,0.814653675437279
292,34.9590105440074,44.0142943118426,0.733188307893551
293,35.9767678988273,43.4399024223833,0.659869477104196
294,37.0213949075565,42.8999819051691,0.593882529393777
295,38.0914703711875,42.3921567661814,0.534494276454399
296,39.1861152748747,41.9142659509375,0.481044848808959
297,40.3050684599712,41.4644027576166,0.432940363928063
298,41.4487859925871,41.0409631387159,0.389646327535257
299,42.6185698315188,40.6427032812659,0.350681694781731
300,43.8167301605372,40.268805791171,0.315613525303558
301,45.0467856351389,39.9189535272962,0.284052172773202
302,46.3125562508506,39.5928527169073,0.255646955495882
303,47.6175996104749,39.289985439649,0.230082259946294
304,48.9649167113011,39.0095229582124,0.207074033951665
305,50.3567882433463,38.7503122218451,0.186366630556498
306,51.794708279633,38.5109086541866,0.167729967500848
307,53.2793899937532,38.2896357056458,0.150956970750763
308,54.8108174407045,38.0846546249243,0.135861273675687
309,56.3883228912623,37.8940331150854,0.122275146308118
310,58.0106827477431,37.7158094451706,0.110047631677307
311,59.6762240079644,37.5480489102048,0.0990428685095759
312,61.382932725754,37.3888900883806,0.0891385816586183
313,63.1285566730704,37.236579311338,0.0802247234927565
314,64.9107044389416,37.089496083311,0.0722022511434808
315,66.7269479339265,36.9461735822098,0.0649820260291328
316,68.5749366772013,36.8053182009333,0.0584838234262195
317,70.4525325495225,36.6658314735389,0.0526354410835975
318,72.3579733725368,36.5268369505534,0.0473718969752378
319,74.2900731682763,36.3877138368137,0.042634707277714
320,76.2482188107867,36.2480663184633,0.0383712365499426
321,78.2322616091774,36.1076669832751,0.0345341128949483
322,80.2423723902387,35.9663977094973,0.0310807016054535
323,82.2788896663424,35.8241967242938,0.0279726314449082
324,84.3421793883466,35.6810160219509,0.0251753683004173
325,86.4325170129081,35.5367905056313,0.0226578314703756
326,88.5499958656056,35.3914181722161,0.0203920483233381
327,90.6944610870514,35.2447495125138,0.0183528434910042
328,92.8654679156643,35.0965844308377,0.0165175591419038
329,95.0622619216778,34.9466749404396,0.0148658032277134
330,97.2837773884789,34.7947317927345,0.0133792229049421
331,99.5286487745534,34.6404331704089,0.0120413006144479
332,101.795231860903,34.4834342590522,0.0108371705530031
333,104.081633811171,34.3233772978225,0.00975345349770279
334,106.385753868866,34.1599023250795,0.00877810814793251
335,108.705338511588,33.9926592457202,0.00790029733313926
336,111.038056479379,33.8213220682129,0.00711026759982533
337,113.381600233737,33.6456062340165,0.0063992408398428
338,115.733774933857,33.4652813779226,0.00575931675585852
339,118.092559734347,33.280177456882,0.00518338508027267
340,120.4561403294,33.0901850424641,0.0046650465722454
341,122.82291641301,32.8952512693856,0.00419854191502086
342,125.191489789946,32.6953730387143,0.00377868772351878
343,127.560639350775,32.4905888907925,0.0034008189511669
344,129.929288473463,32.2809706241862,0.00306073705605021
345,132.296469160486,32.0666153598816,0.00275466335044519
346,134.661286297077,31.8476384942207,0.00247919701540067
347,137.02288452477,31.6241677774728,0.0022312773138606
348,139.380419220644,31.3963385655311,0.00200814958247454
349,141.733031950829,31.1642901166421,0.00180733462422709
350,144.079830190112,30.9281627416684,0.00162660116180438
351,146.419871162897,30.6880956575722,0.00146394104562394
352,148.752150212802,30.4442254968807,0.00131754694106155
353,151.075594975017,30.1966855532979,0.00118579224695539
354,153.38906765206,29.9456059680038,0.00106721302225985
355,155.691378767211,29.69111516666,0.000960491720033868
356,157.981309494323,29.4333420456369,0.000864442548030481
357,160.257637982731,29.1724182867929,0.000777998293227433
358,162.519165712962,28.9084803504379,0.000700198463904689
359,164.764741030508,28.641670892844,0.000630178617514221
360,166.993278160404,28.3721395213497,0.000567160755762799
361,169.203770998548,28.1000429193305,0.000510444680186519
362,171.395301697806,27.8255444421867,0.000459400212167867
363,173.56704449426,27.5488133110419,0.00041346019095108
364,175.718265480198,27.2700235350282,0.000372114171855972
365,177.848319159879,26.9893526833453,0.000334902754670375
