"Time","WW","WR","RR"
0,0,87,70.9367893493316
66.4738968293232,0,0,128.733586206054
29.4647430496144,64.962867016422,0,90
38.9992112209469,92.9788910066377,0,90
1,129.895557682186,0,0
91,69.5111045550889,59.4297316559904,0
0,130.60946106068,88.5259560433796,0
0,94,124.495890078217,0
0,94,70.8475698914801,53.1872740806221
0,0,131.352265635303,86.4108750194709
0,0,97,120.691021883133
0,0,97,62.7452844655443
58.0833003399681,0,0,130.212247100099
28.6955488971494,58.6717239664126,0,100
30.1874947416576,86.8843015507397,0,100
1,115.417732872794,0,0
101,57.0450842187321,57.6333283184574,0
0,130.907936188239,83.9991442148288,0
0,104,110.150064617046,0
0,104,55.3936267587637,54.0515996833148
0,0,132.632339428305,80.1909244035194
0,0,107,105.308942036805
0,0,107,55.6399288164693
49.2820279573024,0,0,135.227063663653
28.874873080555,47.5757416331431,0,110
26.2742903828703,75.3136402167574,0,110
1,100.662912584435,0,0
111,51.9195857479532,48.9926155155244,0
0,135.869240315502,76.4760026317879,0
0,114,98.4299741662471,0
0,114,47.5172519568601,50.7618005326839
0,0,136.794000569531,75.1975719598188
0,0,117,94.6213252138353
0,0,117,45.1138765232538
49.1015386517044,0,0,138.552700094754
24.1586979844277,48.1036863294861,0,120
19.2974340874812,71.1568595077612,0,120
1,89.1608423130325,0,0
121,44.5821998535474,44.3752208141717,0
0,141.966434946393,67.895926881933,0
0,124,85.8902837425462,0
0,124,45.9396350779512,40.1131269058267
0,0,144.106734053892,66.2532156557623
0,0,127,83.8214426413369
0,0,127,40.6286960716228
43.8180255332418,0,0,145.077961147915
22.3654232620918,44.3141663074694,0,130
15.5910211687239,66.2630625679557,0,130
1,80.8246168388483,0,0
131,37.0044170298086,43.7123682570495,0
0,147.555233590664,64.0172464826413,0
0,134,77.4285853941284,0
0,134,36.0930260277862,41.222619222141
0,0,150.068297639958,61.1905387861836
0,0,137,74.2788896412523
0,0,137,36.538660628942
37.8540845675592,0,0,153.08104881828
21.8879316988917,36.6451330035228,0,140
14.1954655951471,57.7586048305924,0,140
1,71.4224442774528,0,0
141,34.2945834006788,37.7339987233788,0
0,155.373416417636,58.408347972654,0
0,144,70.2512874751906,0
0,144,31.3838854999576,39.1424184674011
0,0,157.304383313482,57.3812155613857
0,0,147,67.771432172854
0,0,147,29.8503556710217
37.9707594659113,0,0,159.707752475539
17.9111298573024,37.2487992556809,0,150
10.6005716190661,54.3380564986442,0,150
1,64.0567657375017,0,0
151,29.699696982558,34.5413353977168,0
0,163.539180400453,51.9678860913946,0
0,154,61.8676981624997,0
0,154,30.8850006382725,31.4484762769649
0,0,166.154085307259,50.7597729411648
0,0,157,60.6178791186963
0,0,157,27.2625570827705
34.1919852493823,0,0,168.022640105518
16.4387212359465,34.5747996538295,0,160
8.75613104137464,50.6858873261148,0,160
1,58.7423239849171,0,0
161,24.8337161311738,34.1408555270819,0
0,171.206055321359,48.9659129839317,0
0,164,56.3640501410669,0
0,164,24.2833125837714,32.2921980443647
0,0,173.983345710576,46.8436028751942
0,0,167,54.135588033935
0,0,167,24.7165985622049
29.7991842109712,0,0,177.069845101173
16.0017143019078,28.907890273119,0,170
8.16952929255518,44.3670093857116,0,170
1,52.19604732215,0,0
171,23.2866032054786,29.6800127371109,0
0,180.10631203839,44.7505708246848,0
0,174,51.5187760175008,0
0,174,21.2837588461154,30.7388489316406
