"Time","WW","WR","RR"
0,250,0,0
2,252.959248858539,0,0
3,255.622572831225,0,0
4,258.019564406642,0,0
5,260.176856824517,0,0
6,262.118420000604,0,0
7,263.865826859083,0,0
8,265.438493031715,0,0
9,266.853892587082,0,0
10,268.127752186914,0,0
11,269.274225826761,0,0
12,270.306052102624,0,0
13,271.234695750901,0,0
14,272.031296668614,0,0
15,272.674166622056,0,0
16,273.147672542703,0,0
17,273.441260170161,0,0
18,273.548604675824,0,0
19,273.466875025541,0,0
20,272.223439842913,0,0
21,269.537069773025,0,0
22,265.811563201658,0,0
23,261.380414920572,0,0
24,256.517500715056,0,0
25,251.446070546131,0,0
26,246.34646702079,0,0
27,241.362718741219,0,0
28,236.606392968524,0,0
29,232.163558284169,0,0
30,228.09877520896,0,0
31,224.458572994849,0,0
32,221.274217751212,0,0
33,217.443955973572,0,0
34,213.215466554465,0,0
35,208.797861284323,0,0
36,204.366196679316,0,0
37,200.065608708791,0,0
38,195.965467534675,0,0
39,192.090179916436,0,0
40,188.457252546297,0,0
41,185.078079147082,0,0
42,181.959244497777,0,0
43,179.103838916176,0,0
44,176.51258054287,0,0
45,174.187495678707,0,0
46,172.133537333434,0,0
47,170.359183960861,0,0
48,168.083137351926,0,0
49,165.472367139644,0,0
50,162.674235812652,0,0
51,159.766089886966,0,0
52,156.815093911686,0,0
53,153.879276813003,0,0
54,151.009147745681,0,0
55,148.249367054481,0,0
56,145.637084812948,0,0
57,143.201267131228,0,0
58,140.963912611691,0,0
59,138.941185031856,0,0
60,137.146123286416,0,0
61,135.590043678024,0,0
62,134.283239647564,0,0
63,132.573655004104,0,0
64,130.598590298598,0,0
65,128.478434533397,0,0
66,126.279702521513,0,0
67,124.059796830387,0,0
68,121.8681410136,0,0
69,119.744540918872,0,0
70,117.720656245026,0,0
71,115.821365918276,0,0
72,114.066021026567,0,0
73,112.46958801386,0,0
74,111.043593589531,0,0
75,109.798167537642,0,0
76,108.743064141673,0,0
77,107.888116914522,0,0
78,106.676187498037,0,0
79,105.223839405261,0,0
80,103.633765369285,0,0
81,101.962739153204,0,0
82,100.260291327477,0,0
83,98.5695834039794,0,0
84,96.9261496645815,0,0
85,95.3590539161527,0,0
86,93.8919765570626,0,0
87,92.5439897875936,0,0
88,91.3302110621488,0,0
89,90.2624774250589,0,0
90,89.3510237532905,0,0
91,88.6053965224783,0,0
92,88.0349390060584,0,0
93,87.1474556971404,0,0
94,86.0443550556756,0,0
95,84.8150431003851,0,0
96,83.5089200091686,0,0
97,82.1691892120695,0,0
98,80.8336502554182,0,0
99,79.5335557182151,0,0
100,78.2946123039019,0,0
101,77.1379257542988,0,0
102,76.0806939247576,0,0
103,75.1367983018003,0,0
104,74.3174216590374,0,0
105,73.6324640713441,0,0
106,73.0913221697583,0,0
107,72.7033074076037,0,0
108,72.033834217986,0,0
109,71.1714767305339,0,0
110,70.1945270058301,0,0
111,69.1459387146657,0,0
112,68.0634503929213,0,0
113,66.9802773873338,0,0
114,65.9240566382561,0,0
115,64.9176955357392,0,0
116,63.980180298047,0,0
117,63.1271639260441,0,0
118,62.3714690798435,0,0
119,61.7236214442784,0,0
120,61.193029050113,0,0
121,60.7886570362713,0,0
122,60.5194157594184,0,0
123,60.0015259289647,0,0
124,59.3121710717422,0,0
125,58.5197186958263,0,0
126,57.6614918064058,0,0
127,56.7703964496271,0,0
128,55.8755453053038,0,0
129,55.0012799971862,0,0
130,54.1679014044453,0,0
131,53.3923703953222,0,0
132,52.688815580526,0,0
133,52.0689688655549,0,0
134,51.5426316842718,0,0
135,51.1186569586195,0,0
136,50.8055298331612,0,0
137,50.6117190471393,0,0
138,50.1997136892585,0,0
139,49.6364938260873,0,0
140,48.9814977740454,0,0
141,48.2670590508585,0,0
142,47.5217607748792,0,0
143,46.7709962271694,0,0
144,46.03608763128,0,0
145,45.33491256542,0,0
146,44.6825105357831,0,0
147,44.0915208192427,0,0
148,43.5725599045595,0,0
149,43.1346286082892,0,0
150,42.7859260219341,0,0
151,42.5343479418626,0,0
152,42.3878044384717,0,0
153,42.0513043984642,0,0
154,41.5825913201357,0,0
155,41.0329838328324,0,0
156,40.4303545190948,0,0
157,39.7993895423383,0,0
158,39.1620915958738,0,0
159,38.5370050854716,0,0
160,37.9397512811751,0,0
161,37.3835507769529,0,0
162,36.8796007569308,0,0
163,36.4374020639445,0,0
164,36.065113481788,0,0
165,35.7702213316518,0,0
166,35.55996400235,0,0
167,35.4416159759688,0,0
168,35.1595662237177,0,0
169,34.7631547136241,0,0
170,34.2962797368938,0,0
171,33.7827900989482,0,0
172,33.2438309178653,0,0
173,32.6982918437911,0,0
174,32.1621443146071,0,0
175,31.6488956962492,0,0
176,31.1700359149398,0,0
177,30.7353613518593,0,0
178,30.3532574989601,0,0
179,30.0310054153621,0,0
180,29.775327199864,0,0
181,29.5927442806294,0,0
182,29.4898286352813,0,0
183,29.2476418044006,0,0
184,28.9078496359223,0,0
185,28.5075477360071,0,0
186,28.0669314219785,0,0
187,27.6039117854125,0,0
188,27.1345108185716,0,0
189,26.672311104951,0,0
190,26.2288374383137,0,0
191,25.8139344145436,0,0
192,25.4360424633689,0,0
193,25.1024404920952,0,0
194,24.8195083929474,0,0
195,24.5931656029059,0,0
196,24.4291697631558,0,0
197,24.3333357687524,0,0
198,24.1209516518654,0,0
199,23.8266681210482,0,0
200,23.4813409353127,0,0
201,23.101834946501,0,0
202,22.7030996838745,0,0
203,22.298512509551,0,0
204,21.8994370098191,0,0
205,21.5155394747739,0,0
206,21.1551034449395,0,0
207,20.8252622824955,0,0
208,20.5322051892989,0,0
209,20.2813989448392,0,0
210,20.0779345776848,0,0
211,19.9267723108806,0,0
212,19.8329291053497,0,0
213,19.6435956774167,0,0
214,19.3870252679705,0,0
215,19.0883672381175,0,0
216,18.7614490667378,0,0
217,18.4185107478284,0,0
218,18.0704969273253,0,0
219,17.7267168491906,0,0
220,17.3951022680631,0,0
221,17.0824644389659,0,0
222,16.7946868490276,0,0
223,16.536897274881,0,0
224,16.3136514887323,0,0
225,16.12920139777,0,0
226,15.9876917298314,0,0
227,15.8933168845821,0,0
228,15.7228246082415,0,0
229,15.4986739566933,0,0
230,15.2408353169658,0,0
231,14.9603774957383,0,0
232,14.6670752825948,0,0
233,14.3696517918849,0,0
234,14.075529879493,0,0
235,13.7910375887373,0,0
236,13.521612890432,0,0
237,13.2719597774626,0,0
238,13.046188642118,0,0
239,12.8479645333448,0,0
240,12.680708871679,0,0
241,12.5477530801659,0,0
242,12.4524658363575,0,0
243,12.2986420406038,0,0
244,12.1035603294335,0,0
245,11.8825553311189,0,0
246,11.6442155682052,0,0
247,11.3960989939424,0,0
248,11.1449274238928,0,0
249,10.8964168283848,0,0
250,10.6554362152682,0,0
251,10.4261655253089,0,0
252,10.2122182010549,0,0
253,10.0167521087624,0,0
254,9.84258507340402,0,0
255,9.69234134320619,0,0
256,9.56856733836041,0,0
257,9.47383087101145,0,0
258,9.33616513871026,0,0
259,9.16831355010442,0,0
260,8.98155219893009,0,0
261,8.78227972943532,0,0
262,8.57609984471523,0,0
263,8.36797075969577,0,0
264,8.16209978356317,0,0
265,7.96206158475518,0,0
266,7.77091497991016,0,0
267,7.59129530897428,0,0
268,7.42549840226706,0,0
269,7.27556656016001,0,0
270,7.14339021084512,0,0
271,7.03079110646626,0,0
272,6.93959577029627,0,0
273,6.81886445129007,0,0
274,6.6774950730578,0,0
275,6.52332717533676,0,0
276,6.3608809952126,0,0
277,6.19408977557143,0,0
278,6.02640853049864,0,0
279,5.86075715215735,0,0
280,5.69960421424933,0,0
281,5.54504887184184,0,0
282,5.39888685099863,0,0
283,5.26267052943848,0,0
284,5.13776920702116,0,0
285,5.02543574469319,0,0
286,4.92686281897547,0,0
287,4.8432337353597,0,0
288,4.74099411461547,0,0
289,4.62592964807268,0,0
290,4.50310726532077,0,0
291,4.37550426788081,0,0
292,4.24568950142328,0,0
293,4.11589720344883,0,0
294,3.98800291695172,0,0
295,3.86357924433234,0,0
296,3.74394953300308,0,0
297,3.63023188347742,0,0
298,3.52337913473373,0,0
299,3.42421801847472,0,0
300,3.33348982346435,0,0
301,3.25188557524499,0,0
302,3.18007826953416,0,0
303,3.09793317548746,0,0
304,3.00887795754261,0,0
305,2.9158897975856,0,0
306,2.820755555282,0,0
307,2.7249998086935,0,0
308,2.62993080525604,0,0
309,2.53663511307795,0,0
310,2.44601184998601,0,0
311,2.35880502346911,0,0
312,2.2756304397749,0,0
313,2.19700000090823,0,0
314,2.12334485276169,0,0
315,2.05503810869918,0,0
316,1.99241481088462,0,0
317,1.93579028202873,0,0
318,1.87444563072001,0,0
319,1.81017773042778,0,0
320,1.74452963508174,0,0
321,1.6784474133038,0,0
322,1.6127259253636,0,0
323,1.54803447975458,0,0
324,1.48491941545814,0,0
325,1.42382308405423,0,0
326,1.36510139531307,0,0
327,1.3090385895161,0,0
328,1.25586044045547,0,0
329,1.20574647060334,0,0
330,1.1588413758677,0,0
331,1.11526510236555,0,0
332,1.07512202946941,0,0
333,1.03350379405673,0,0
334,0.99121068399072,0,0
335,0.948918667448862,0,0
336,0.90704855000733,0,0
337,0.865945593891085,0,0
338,0.825892059694637,0,0
339,0.787111135556393,0,0
340,0.749776197472685,0,0
341,0.714019176066716,0,0
342,0.679937657197331,0,0
343,0.647601146645732,0,0
344,0.617056702287798,0,0
345,0.588333999927332,0,0
346,0.561449771017344,0,0
347,0.536411767861687,0,0
348,0.511347522024345,0,0
349,0.486541088226353,0,0
350,0.462225785912116,0,0
351,0.438545431756525,0,0
352,0.415612612176407,0,0
353,0.393513896067284,0,0
354,0.372312458454845,0,0
355,0.3520519240422,0,0
356,0.332759765889881,0,0
357,0.314450199132427,0,0
358,0.297126697782216,0,0
359,0.280784200241571,0,0
360,0.265411034412927,0,0
361,0.250990579419246,0,0
362,0.237502712095157,0,0
363,0.224366421838228,0,0
364,0.211651470454724,0,0
365,0.199411328249399,0,0
366,0.187674877359055,0,0
367,0.176461017793894,0,0
368,0.165780441827593,0,0
369,0.155636788424449,0,0
370,0.14602794176871,0,0
371,0.136947156463226,0,0
372,0.128384012170133,0,0
373,0.120325230432769,0,0
374,0.112755373805764,0,0
375,0.105657440817573,0,0
376,0.0990133687859132,0,0
377,0.0928044585678927,0,0
378,0.0870117335325151,0,0
379,0.0816162433577378,0,0
380,0.0765993222929718,0,0
381,0.071934176692805,0,0
382,0.0675959716057159,0,0
383,0.063561744359204,0,0
384,0.0598100888264879,0,0
385,0.0563210664906613,0,0
386,0.0530761271355112,0,0
387,0.0500580286404773,0,0
388,0.0472507617849622,0,0
389,0.0446394799727741,0,0
390,0.0422104327706518,0,0
391,0.0399509031193525,0,0
392,0.0378491482584605,0,0
393,0.0358943444385053,0,0
394,0.0340765354768794,0,0
395,0.0323865853139968,0,0
396,0.0308161348205901,0,0
397,0.0293575631957734,0,0
398,0.0280039544030886,0,0
399,0.0267487062973896,0,0
400,0.0255855356267922,0,0
401,0.024508483351418,0,0
402,0.023511909355602,0,0
403,0.0225904862469959,0,0
404,0.0217391926936219,0,0
405,0.0209533062378888,0,0
406,0.0202283958164751,0,0
407,0.0195603142230526,0,0
408,0.0189451906874184,0,0
409,0.0183794237335208,0,0
410,0.0178596744785693,0,0
