"Time","WW","WR","RR"
0,250,0,0
2,252.959248858539,0,450
3,255.622572831225,0,405
4,258.019564406642,0,364.5
5,260.176856824517,0,328.05
6,262.118420000604,0,295.245
7,263.865826859083,0,265.7205
8,265.438493031714,0,239.14845
9,266.853892587082,0,215.233605
10,268.127752186913,0,193.7102445
11,269.274225826761,0,174.33922005
12,270.306052102624,0,156.905298045
13,271.234695750901,0,141.2147682405
14,272.031296668613,0,127.09329141645
15,272.674166622055,0,564.383962274805
16,273.147672542702,0,507.945566047325
17,273.441260170161,0,457.151009442592
18,273.548604675824,0,411.435908498333
19,273.466875025541,0,370.2923176485
20,272.223439842912,1.98756665544075,333.26308588365
21,269.537069773024,5.45739199892974,299.936777295285
22,265.811563201658,9.99063842725309,269.943099565756
23,261.380414920572,15.2416936731858,242.948789609181
24,256.517500715057,20.9270543654511,218.653910648263
25,251.44607054613,26.8159519111815,196.788519583436
26,246.346467020789,32.7224626841287,177.109667625093
27,241.362718741218,38.4988358912306,159.398700862583
28,236.606392968524,44.0289517413421,143.458830776325
29,232.163558284169,49.2244059215207,129.112947698693
30,228.09877520896,54.0203194387531,566.201652928823
31,224.458572994849,58.3716937376923,509.581487635941
32,221.274217751212,62.2503410173287,458.623338872347
33,217.443955973573,66.7668923636268,412.761004985112
34,213.215466554465,71.6889759771709,371.484904486601
35,208.797861284323,76.8281728666229,334.336414037941
36,204.366196679317,82.0338379539281,300.902772634147
37,200.065608708791,87.1871909355346,270.812495370732
38,195.965467534675,92.1398400059314,243.731245833659
39,192.090179916436,96.759356597594,219.358121250293
40,188.457252546297,100.96203479113,197.422309125264
41,185.078079147082,104.69885634733,177.680078212737
42,181.959244497777,107.945577298891,159.912070391464
43,179.103838916176,110.695664820509,143.920863352317
44,176.51258054287,112.955209244582,129.528777017086
45,174.187495678707,114.741615078198,566.575899315377
46,172.133537333434,116.081505672652,509.918309383839
47,170.359183960861,117.008455366057,458.926478445455
48,168.083137351926,118.353859176805,413.03383060091
49,165.472367139644,120.006316256344,371.730447540819
50,162.674235812652,121.877319373414,334.557402786737
51,159.766089886966,123.808465689536,301.101662508063
52,156.815093911686,125.685954454456,270.991496257257
53,153.879276813003,127.430200502387,243.892346631531
54,151.009147745681,128.98801429493,219.503111968378
55,148.249367054481,130.326656504767,197.55280077154
56,145.637084812948,131.425732797525,177.797520694386
57,143.201267131228,132.272573856615,160.017768624948
58,140.963912611691,132.860854310329,144.015991762453
59,138.941185031856,133.189552991934,129.614392586208
60,137.146123286415,133.263999981688,566.652953327587
61,135.590043678024,133.095547640137,509.987657994828
62,134.283239647564,132.700554235364,458.988892195345
63,132.573655004104,132.761418676536,413.090002975811
64,130.598590298599,133.174631938201,371.78100267823
65,128.478434533397,133.85688994665,334.602902410407
66,126.279702521513,134.664740934472,301.142612169366
67,124.059796830387,135.493699251735,271.02835095243
68,121.8681410136,136.269690156961,243.925515857187
69,119.744540918872,136.937712798271,219.532964271468
70,117.720656245026,137.45799678811,197.579667844321
71,115.821365918277,137.802961230303,177.821701059889
72,114.066021026566,137.954840354213,160.0395309539
73,112.46958801386,137.903831161819,144.03557785851
74,111.043593589531,137.646578046594,129.632020072659
75,109.798167537641,137.186683873966,566.668818065393
76,108.743064141673,136.534073717453,510.001936258854
77,107.888116914522,135.703815007926,459.001742632969
78,106.676187498037,135.282429717547,413.101568369672
79,105.223839405261,135.186511266719,371.791411532705
80,103.633765369285,135.349659049653,334.612270379434
81,101.962739153205,135.641612833774,301.151043341491
82,100.260291327477,135.968011466879,271.035939007342
83,98.5695834039794,136.262431181142,243.932345106607
84,96.9261496645815,136.476001336902,219.539110595947
85,95.3590539161527,136.573805840782,197.585199536352
86,93.8919765570626,136.532063422564,177.826679582717
87,92.5439897875935,136.3356100318,160.044011624445
88,91.3302110621488,135.975921440538,144.039610462001
89,90.2624774250588,135.449767513931,129.635649415801
90,89.3510237532904,134.759907174621,566.672084474221
91,88.6053965224784,133.914706849189,510.004876026799
92,88.0349390060584,132.927219616067,459.004388424119
93,87.1474556971405,132.316049488465,413.103949581707
94,86.0443550556757,132.009739157872,371.793554623536
95,84.8150431003851,131.951947302889,334.614199161183
96,83.5089200091686,132.020428643051,301.152779245064
97,82.1691892120696,132.12712644207,271.037501320558
98,80.8336502554182,132.210582026201,243.933751188502
99,79.5335557182151,132.22574184099,219.540376069652
100,78.2946123039019,132.140577889356,197.586338462687
101,77.1379257542989,131.933440866764,177.827704616418
102,76.0806939247576,131.590708801207,160.044934154776
103,75.1367983018003,131.104944666034,144.040440739299
104,74.3174216590375,130.473671359674,129.636396665369
105,73.6324640713442,129.700034448033,566.672756998832
106,73.0913221697583,128.79244405454,510.005481298949
107,72.7033074076037,127.763706064843,459.004933169054
108,72.033834217986,127.074355107989,413.104439852148
109,71.1714767305339,126.665132908115,371.793995866934
110,70.1945270058301,126.490019716332,334.61459628024
111,69.1459387146657,126.434128595407,301.153136652216
112,68.0634503929214,126.415342058013,271.037822986995
113,66.9802773873338,126.377009164797,243.934040688295
114,65.9240566382562,126.277923528977,219.540636619466
115,64.9176955357392,126.089096924768,197.586572957519
116,63.980180298047,125.79124026341,177.827915661767
117,63.1271639260441,125.372509929417,160.04512409559
118,62.3714690798435,124.826747451161,144.040611686031
119,61.7236214442783,124.15233287445,129.636550517428
120,61.193029050113,123.352785383033,566.672895465685
121,60.7886570362713,122.436452136463,510.005605919117
122,60.5194157594185,121.415737318885,459.005045327205
123,60.0015259289648,120.699340839827,413.104540794485
124,59.3121710717423,120.238225603842,371.794086715036
125,58.5197186958263,119.995065323844,334.614678043533
126,57.6614918064058,119.86229635998,301.153210239179
127,56.770396449627,119.763579738933,271.037889215261
128,55.8755453053038,119.646867550661,243.934100293735
129,55.0012799971862,119.474584938424,219.540690264362
130,54.1679014044453,119.220592477298,197.586621237926
131,53.3923703953222,118.867815495251,177.827959114133
132,52.6888155805261,118.406103322678,160.04516320272
133,52.068968865555,117.830557802039,144.040646882448
134,51.5426316842718,117.140459498157,129.636582194203
135,51.1186569586195,116.339782186331,566.672923974783
136,50.8055298331611,115.436905899753,510.005631577304
137,50.6117190471392,114.443923483141,459.005068419574
138,50.1997136892584,113.722258430852,413.104561577617
139,49.6364938260874,113.231870337832,371.794105419855
140,48.9814977740455,112.94301571652,334.61469487787
141,48.2670590508585,112.755509822513,301.153225390083
142,47.5217607748792,112.598675210696,271.037902851074
143,46.7709962271694,112.424832193199,243.934112565967
144,46.03608763128,112.199817961934,219.54070130937
145,45.33491256542,111.900142877824,197.586631178433
146,44.6825105357831,111.510772814556,177.82796806059
147,44.0915208192426,111.02310498746,160.045171254531
148,43.5725599045595,110.433387690086,144.040654129078
149,43.1346286082892,109.741714919036,129.63658871617
150,42.7859260219341,108.952442644028,566.672929844553
151,42.5343479418626,108.073917427199,510.005636860098
152,42.3878044384718,107.117855798423,459.005073174088
153,42.0513043984642,106.4019633099,413.104565856679
