"Time","WW","WR","RR"
111,99.9730622751348,0,0
112,98.9008249387491,0,0
113,97.8517035374771,0,0
114,96.8724822667271,0,0
115,96.0024193631818,0,0
116,95.2743379467758,0,0
117,94.6808296005375,0,0
118,94.2161735353916,0,0
119,93.8758750052088,0,0
120,93.6566212825975,0,0
121,93.5573233307846,0,0
122,93.5797344212168,0,0
123,93.7284681628142,0,0
124,94.0108756941525,0,0
125,94.4328211199031,0,0
126,94.9992033663295,0,0
127,95.6700059648401,0,0
128,96.4147691759865,0,0
129,97.2107445110515,0,0
130,98.0416919701384,0,0
131,98.8970741534384,0,0
132,99.7715018396049,0,0
133,100.663947126821,0,0
134,101.577099273614,0,0
135,102.512277989873,0,0
136,103.470027383591,0,0
137,104.450469986445,0,0
138,105.453542951757,0,0
139,106.479446569584,0,0
140,107.529181917922,0,0
141,108.605060248669,0,0
142,109.711150849032,0,0
143,110.853097471432,0,0
144,112.038001568947,0,0
145,113.268020834983,0,0
146,114.542081413699,0,0
147,115.857091516478,0,0
148,117.208841939017,0,0
149,118.592708531152,0,0
150,120.004229162615,0,0
151,121.439545152892,0,0
152,122.895743897175,0,0
153,124.370488816314,0,0
154,125.861790233027,0,0
155,127.367852083272,0,0
156,128.886960726554,0,0
157,130.417460197779,0,0
158,131.957826632685,0,0
159,133.506831771694,0,0
160,135.063779166383,0,0
161,136.628716642279,0,0
162,138.202634966107,0,0
163,139.786745138773,0,0
164,141.382068046315,0,0
165,142.989221670069,0,0
166,144.608337952313,0,0
167,146.239069153917,0,0
168,147.880660093897,0,0
169,149.53206460042,0,0
170,151.192091791795,0,0
171,152.859484446077,0,0
172,154.532958075869,0,0
173,156.211214304819,0,0
174,157.892934576362,0,0
175,159.576768673276,0,0
176,161.261333849414,0,0
177,162.945237668885,0,0
178,164.627134108419,0,0
179,166.305808440269,0,0
180,167.98028815492,0,0
181,169.649852567529,0,0
182,171.313993527346,0,0
183,172.972356557568,0,0
184,174.624679125709,0,0
185,176.270735945704,0,0
186,177.91029765428,0,0
187,179.543106348248,0,0
188,181.16886979343,0,0
189,182.787263705613,0,0
190,184.397936603473,0,0
191,186.000513857166,0,0
192,187.594598276704,0,0
193,189.179766777016,0,0
194,190.755564911049,0,0
195,192.321502746777,0,0
196,193.877056613183,0,0
197,195.421680402253,0,0
198,196.954829588771,0,0
199,198.475984633149,0,0
200,199.984668428697,0,0
201,201.480456391634,0,0
202,202.962979694215,0,0
203,204.431923062289,0,0
204,205.887019039357,0,0
205,207.328040791041,0,0
206,208.754795543413,0,0
207,210.167119310492,0,0
208,211.564872917628,0,0
209,212.947938959833,0,0
210,214.31621902792,0,0
211,215.669630528966,0,0
212,217.008102711112,0,0
213,218.331571977645,0,0
214,219.639977145051,0,0
215,220.93325573166,0,0
216,222.211342710439,0,0
217,223.474171503245,0,0
218,224.721676454151,0,0
219,225.95379596222,0,0
220,227.170475589112,0,0
221,228.371670660748,0,0
222,229.557348109697,0,0
223,230.727487529069,0,0
224,231.882081619418,0,0
225,233.021136246427,0,0
226,234.144670297492,0,0
227,235.252715461211,0,0
228,236.345315957484,0,0
229,237.422528155135,0,0
230,238.484419963227,0,0
231,239.531069891211,0,0
232,240.562565748285,0,0
233,241.579003074002,0,0
234,242.580483548553,0,0
235,243.567113591796,0,0
