"Time","WW","WR","RR"
0,250,0,0
2,252.959248858539,0,200
3,255.622572831225,0,180
4,258.019564406642,0,162
5,260.176856824517,0,145.8
6,262.118420000604,0,131.22
7,263.865826859083,0,118.098
8,265.438493031714,0,106.2882
9,266.853892587082,0,95.65938
10,268.127752186913,0,86.093442
11,269.274225826761,0,277.4840978
12,270.306052102624,0,249.73568802
13,271.234695750901,0,224.762119218
14,272.031296668613,0,202.2859072962
15,272.674166622055,0,182.05731656658
16,273.147672542702,0,163.851584909922
17,273.441260170161,0,147.46642641893
18,273.548604675824,0,132.719783777037
19,273.466875025541,0,119.447805399333
20,272.840092529886,1.3709139684673,107.5030248594
21,271.260029070689,3.73443270126512,296.75272237346
22,269.02037485525,6.78182677366063,267.077450136114
23,266.359156557303,10.2629520364548,240.369705122503
24,263.467575719535,13.9769793609731,216.332734610252
25,260.497478708393,17.7645437489189,194.699461149227
26,257.567825792289,21.5011039126291,175.229515034304
27,254.770249025586,25.0913056068626,157.706563530874
28,252.171708478998,28.4636362308678,141.935907177787
29,248.971131151,32.416833054689,127.742316460008
30,245.40229593985,36.7167987078628,114.968084814007
31,241.65740577485,41.1728609576905,303.471276332606
32,237.891573287427,45.6304330128112,273.124148699346
33,234.229897248441,49.9673827481847,245.811733829411
34,230.772155324686,54.0900326679641,221.23056044647
35,227.596313539959,57.9290480417613,199.107504401823
36,224.761400907834,61.4354622372351,179.196753961641
37,222.309975956057,64.5770101577851,161.277078565477
38,220.239778420742,67.3270525824388,145.149370708929
39,217.78508454147,70.3778086133985,130.634433638036
40,215.08468492512,73.5480360849432,117.570990274233
41,212.25563503808,76.7029578782116,305.813891246809
42,209.397459878764,79.7444657833191,275.232502122128
43,206.595195754394,82.6032363744376,247.709251909916
44,203.921659316328,85.2323731858409,222.938326718924
45,201.439186876492,87.6022837363007,200.644494047032
46,199.200909460983,89.6965177782454,180.580044642328
47,197.185847002847,91.4768924227476,162.522040178096
48,195.378243677978,92.9266040217069,146.269836160286
49,193.201288421878,94.6082676981488,131.642852544257
50,190.778238747218,96.3972213164984,118.478567289832
51,188.215637949276,98.1982084136054,306.630710560849
52,185.606879950448,99.9404244979086,275.967639504764
53,183.034582243962,101.573130204905,248.370875554287
54,180.572223112126,103.061794919704,223.533787998859
55,178.285465554856,104.384860915448,201.180409198973
56,176.230785416206,105.529416529502,181.062368279075
57,174.396882637029,106.454102994045,162.956131451168
58,172.774235128182,107.136230743849,146.660518306051
59,170.847003303255,108.073778959008,131.994466475446
60,168.725514758291,109.149164871496,118.795019827901
61,166.504330817443,110.271499664408,306.915517845111
62,164.265470029586,111.372588918006,276.2239660606
63,162.080786680946,112.403250388593,248.60156945454
64,160.013812045282,113.329977000719,223.741412509086
65,158.116496536751,114.128190611074,201.367271258178
66,156.430980442661,114.781139309761,181.23054413236
67,154.94560230001,115.247701601052,163.107489719124
68,153.650139366319,115.504295683598,146.796740747211
69,152.073653453608,116.00170875299,132.11706667249
70,150.314552947624,116.631825709096,118.905360005241
71,148.457276619911,117.311471676339,307.014824004717
72,146.575386469399,117.978815237466,276.313341604245
73,144.733918800547,118.590035478428,248.682007443821
74,142.991078628799,119.116117939211,223.813806699439
75,141.39517240124,119.536101861574,201.432426029495
76,139.986041251035,119.835960614964,181.289183426545
77,138.754304323333,119.975353308028,163.160265083891
78,137.69221193028,119.930824221781,146.844238575502
79,136.36421405193,120.120081849011,132.159814717952
80,134.862323260447,120.443443318005,118.943833246156
81,133.265919950467,120.824354162457,307.049449921541
82,131.644486925906,121.206094088159,276.344504929387
83,130.059372757595,121.548339192229,248.710054436448
84,128.565143131506,121.824117964107,223.839048992803
85,127.207206104992,122.013812627153,201.455144093523
86,126.023079736026,122.104141338804,181.309629684171
87,125.004275908854,122.054089904269,163.178666715754
88,124.143802332868,121.839278876062,146.860800044178
89,123.031092000649,121.851998849929,132.17472003976
90,121.752460896945,121.997622706394,118.957248035784
91,120.382376444867,122.203601186026,307.061523232206
92,118.98602698595,122.416374919677,276.355370908985
93,117.621006444233,122.598106320199,248.719833818087
94,116.338616478754,122.723768185806,223.847850436278
95,115.181645084645,122.77517286782,201.46306539265
96,114.185586322063,122.740062681209,181.316758853385
97,113.34236829429,122.576981420152,163.185082968047
98,112.645496469542,122.261052929611,146.866574671242
99,111.70664914062,122.162452319142,132.179917204118
100,110.60727988114,122.191698193798,118.961925483706
101,109.417843420898,122.280530715071,107.065732935336
102,108.200168447961,122.378898512187,96.359159641802
103,107.009038195995,122.451802955957,86.7232436776218
104,105.893411190976,122.476480637225,78.0509193098596
105,104.894279540215,122.436427021726,70.2458273788736
106,104.045812246902,122.320588757021,63.2212446409863
107,103.340349404743,122.086999265796,56.8991201768876
108,102.771877921582,121.710300492074,51.2092081591989
109,101.971432610378,121.541411549053,46.088287343279
110,101.016199789526,121.495286624229,41.4794586089511
111,99.9730622751348,121.507344379068,37.331512748056
112,98.9008249387492,121.530553352432,33.5983614732504
113,97.8517035374771,121.532363339327,30.2385253259254
114,96.8724822667271,121.491971390783,27.2146727933328
115,96.0024193631818,121.394300207698,24.4932055139995
116,95.2743379467758,121.229299530164,22.0438849625996
117,94.6808296005375,120.954534621562,19.8394964663396
118,94.2161735353916,120.5442130182,17.8555468197057
119,93.8758750052088,119.984751730882,16.0699921377351
120,93.6566212825975,119.271674973913,14.4629929239616
